Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
12/01/2015 12:00:00 AM,151120484,12/01/2015 12:00:00 AM,1020,11,Northeast,1109,510,VEHICLE - STOLEN,IC,Invest Cont, 5400    DAHLIA                       DR,,"(34.1450, -118.1986)"
12/01/2015 12:00:00 AM,151120485,12/01/2015 12:00:00 AM,0100,11,Northeast,1126,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont, 5500    BUCHANAN                     ST,,"(34.1185, -118.1981)"
12/01/2015 12:00:00 AM,151120486,12/01/2015 12:00:00 AM,0330,11,Northeast,1181,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 2700 W  SUNSET                       BL,,"(34.0805, -118.2704)"
12/01/2015 12:00:00 AM,151120507,12/01/2015 12:00:00 AM,1513,11,Northeast,1177,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 2000 N  FIGUEROA                     ST,,"(34.0814, -118.2257)"
12/01/2015 12:00:00 AM,151120508,12/01/2015 12:00:00 AM,1145,11,Northeast,1179,888,TRESPASSING,IC,Invest Cont, 4200 N  FIGUEROA                     ST,,"(34.0937, -118.2092)"
12/01/2015 12:00:00 AM,151120511,12/01/2015 12:00:00 AM,0145,11,Northeast,1107,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 6000    LA PRADA                     ST,,"(34.1247, -118.1896)"
12/01/2015 12:00:00 AM,151120513,12/01/2015 12:00:00 AM,1300,11,Northeast,1146,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other, 1900    BLAKE                        AV,,"(34.0983, -118.2436)"
12/01/2015 12:00:00 AM,151120515,12/01/2015 12:00:00 AM,1525,11,Northeast,1136,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 3800 W  AVENUE 42,,"(34.1218, -118.2252)"
12/01/2015 12:00:00 AM,151201202,12/01/2015 12:00:00 AM,1510,12,77th Street,1242,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,IC,Invest Cont, 6200    7TH                          AV,,"(33.9837, -118.3245)"
12/01/2015 12:00:00 AM,151226709,12/01/2015 12:00:00 AM,0245,12,77th Street,1267,510,VEHICLE - STOLEN,IC,Invest Cont, 8300 S  FIGUEROA                     ST,,"(33.9637, -118.2827)"
12/01/2015 12:00:00 AM,151226719,12/01/2015 12:00:00 AM,1050,12,77th Street,1249,510,VEHICLE - STOLEN,IC,Invest Cont,  500 W  FLORENCE                     AV,,"(33.9747, -118.2827)"
12/01/2015 12:00:00 AM,151226752,12/01/2015 12:00:00 AM,1345,12,77th Street,1267,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 8300 S  HOOVER                       ST,,"(33.9633, -118.2871)"
12/01/2015 12:00:00 AM,151226763,12/01/2015 12:00:00 AM,0630,12,77th Street,1257,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont, 7800 S  FIGUEROA                     ST,,"(33.9688, -118.2827)"
12/01/2015 12:00:00 AM,151226769,12/01/2015 12:00:00 AM,2015,12,77th Street,1269,510,VEHICLE - STOLEN,IC,Invest Cont,         80TH                         ST,   CENTRAL                      AV,"(33.9665, -118.2564)"
12/01/2015 12:00:00 AM,151226806,12/01/2015 12:00:00 AM,0845,12,77th Street,1249,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 6500 S  FIGUEROA                     ST,,"(33.9807, -118.2827)"
12/01/2015 12:00:00 AM,151226813,12/01/2015 12:00:00 AM,1600,12,77th Street,1213,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 5700 S  WESTERN                      AV,,"(33.9907, -118.3089)"
12/01/2015 12:00:00 AM,151226823,12/01/2015 12:00:00 AM,1230,12,77th Street,1267,352,PICKPOCKET,IC,Invest Cont,         HOOVER,   85TH                         ST,"(33.9613, -118.2871)"
12/01/2015 12:00:00 AM,151226832,12/01/2015 12:00:00 AM,1600,12,77th Street,1273,354,THEFT OF IDENTITY,IC,Invest Cont, 8600    HAAS                         AV,,"(33.9600, -118.3171)"
12/01/2015 12:00:00 AM,151226833,12/01/2015 12:00:00 AM,1648,12,77th Street,1233,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1600 W  SLAUSON                      AV,,"(33.9892, -118.3045)"
12/01/2015 12:00:00 AM,151226844,12/01/2015 12:00:00 AM,1445,12,77th Street,1267,354,THEFT OF IDENTITY,IC,Invest Cont,  400 W  83RD                         ST,,"(33.9642, -118.2809)"
12/01/2015 12:00:00 AM,151226848,12/01/2015 12:00:00 AM,1400,12,77th Street,1233,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 1700 W  59TH                         PL,,"(33.9867, -118.3068)"
12/01/2015 12:00:00 AM,151322154,12/01/2015 12:00:00 AM,0510,13,Newton,1347,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 1500 E  ADAMS                        BL,,"(34.0151, -118.2471)"
12/01/2015 12:00:00 AM,151322161,12/01/2015 12:00:00 AM,0520,13,Newton,1385,510,VEHICLE - STOLEN,IC,Invest Cont, 6100    AVALON                       BL,,"(33.9843, -118.2652)"
12/01/2015 12:00:00 AM,151322175,12/01/2015 12:00:00 AM,1457,13,Newton,1365,901,VIOLATION OF RESTRAINING ORDER,IC,Invest Cont,         ASCOT                        ST,   51ST                         ST,"(33.9967, -118.2499)"
12/01/2015 12:00:00 AM,151322179,12/01/2015 12:00:00 AM,1205,13,Newton,1307,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         OLYMPIC                      BL,   CENTRAL                      AV,"(34.0313, -118.2432)"
12/01/2015 12:00:00 AM,151322183,12/01/2015 12:00:00 AM,2040,13,Newton,1385,510,VEHICLE - STOLEN,IC,Invest Cont, 5800 S  CENTRAL                      AV,,"(33.9890, -118.2564)"
12/01/2015 12:00:00 AM,151322186,12/01/2015 12:00:00 AM,1750,13,Newton,1331,761,BRANDISH WEAPON,IC,Invest Cont,  200 E  27TH                         ST,,"(34.0235, -118.2681)"
12/01/2015 12:00:00 AM,151322191,12/01/2015 12:00:00 AM,2340,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         7TH,   TOWNE,"(34.0390, -118.2444)"
12/01/2015 12:00:00 AM,151322195,12/01/2015 12:00:00 AM,1650,13,Newton,1363,310,BURGLARY,IC,Invest Cont, 4900 S  CENTRAL                      AV,,"(33.9989, -118.2565)"
12/01/2015 12:00:00 AM,151322197,12/01/2015 12:00:00 AM,2100,13,Newton,1391,210,ROBBERY,IC,Invest Cont,  300 W  66TH                         ST,,"(33.9798, -118.2783)"
12/01/2015 12:00:00 AM,151322200,12/01/2015 12:00:00 AM,1320,13,Newton,1353,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1000 E  VERNON                       AV,,"(34.0039, -118.2583)"
12/01/2015 12:00:00 AM,151322201,12/01/2015 12:00:00 AM,1320,13,Newton,1353,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1000 E  VERNON                       AV,,"(34.0039, -118.2583)"
12/01/2015 12:00:00 AM,151429619,12/01/2015 12:00:00 AM,1430,14,Pacific,1463,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,12900 W  JEFFERSON                    BL,,"(33.9761, -118.4210)"
12/01/2015 12:00:00 AM,151429647,12/01/2015 12:00:00 AM,1810,14,Pacific,1479,310,BURGLARY,IC,Invest Cont, 8200    READING                      AV,,"(33.9644, -118.3816)"
12/01/2015 12:00:00 AM,151429649,12/01/2015 12:00:00 AM,1300,14,Pacific,1438,354,THEFT OF IDENTITY,IC,Invest Cont, 3500    VETERAN                      AV,,"(34.0216, -118.4174)"
12/01/2015 12:00:00 AM,151429681,12/01/2015 12:00:00 AM,0850,14,Pacific,1485,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),IC,Invest Cont, 8600 S  SEPULVEDA                    BL,,"(33.9599, -118.3962)"
12/01/2015 12:00:00 AM,151429682,12/01/2015 12:00:00 AM,1330,14,Pacific,1472,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,  300    CULVER                       BL,,"(33.9594, -118.4478)"
12/01/2015 12:00:00 AM,151429697,12/01/2015 12:00:00 AM,0645,14,Pacific,1488,310,BURGLARY,IC,Invest Cont, 9600    AIRPORT                      BL,,"(33.9489, -118.3860)"
12/01/2015 12:00:00 AM,151522531,12/01/2015 12:00:00 AM,0310,15,N Hollywood,1569,310,BURGLARY,IC,Invest Cont,10000    RIVERSIDE                    DR,,"(34.1522, -118.3492)"
12/01/2015 12:00:00 AM,151522532,12/01/2015 12:00:00 AM,0200,15,N Hollywood,1521,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,13100    SHERMAN                      WY,,"(34.2012, -118.4182)"
12/01/2015 12:00:00 AM,151522556,12/01/2015 12:00:00 AM,1130,15,N Hollywood,1548,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 5300    LANKERSHIM                   BL,,"(34.1670, -118.3759)"
12/01/2015 12:00:00 AM,151522557,12/01/2015 12:00:00 AM,0915,15,N Hollywood,1548,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 5200    BLAKESLEE                    AV,,"(34.1649, -118.3724)"
12/01/2015 12:00:00 AM,151522559,12/01/2015 12:00:00 AM,0915,15,N Hollywood,1521,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         VANOWEN,   FULTON,"(34.1940, -118.4225)"
12/01/2015 12:00:00 AM,151522576,12/01/2015 12:00:00 AM,2000,15,N Hollywood,1511,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,13000    SHERMAN                      WY,,"(34.2012, -118.4160)"
12/01/2015 12:00:00 AM,151522578,12/01/2015 12:00:00 AM,2255,15,N Hollywood,1519,210,ROBBERY,IC,Invest Cont, 6700    VINELAND                     AV,,"(34.1922, -118.3703)"
12/01/2015 12:00:00 AM,151522579,12/01/2015 12:00:00 AM,1900,15,N Hollywood,1567,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,IC,Invest Cont,10700    MOORPARK                     ST,,"(34.1504, -118.3636)"
12/01/2015 12:00:00 AM,151522580,12/01/2015 12:00:00 AM,2115,15,N Hollywood,1533,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         OXNARD,   HOLLYWOOD                    FY,"(34.1794, -118.3953)"
12/01/2015 12:00:00 AM,151522583,12/01/2015 12:00:00 AM,2130,15,N Hollywood,1555,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,11000    MAGNOLIA                     BL,,"(34.1649, -118.3706)"
12/01/2015 12:00:00 AM,151522586,12/01/2015 12:00:00 AM,1735,15,N Hollywood,1547,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         BURBANK,   LANKERSHIM,"(34.1722, -118.3810)"
12/01/2015 12:00:00 AM,151522587,12/01/2015 12:00:00 AM,1830,15,N Hollywood,1549,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,         CHANDLER,   VINELAND,"(34.1687, -118.3703)"
12/01/2015 12:00:00 AM,151522588,12/01/2015 12:00:00 AM,1325,15,N Hollywood,1562,903,CONTEMPT OF COURT,IC,Invest Cont,12800    MOORPARK                     ST,,"(34.1504, -118.4116)"
12/01/2015 12:00:00 AM,151522589,12/01/2015 12:00:00 AM,1350,15,N Hollywood,1555,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         MAGNOLIA,   TUJUNGA,"(34.1649, -118.3790)"
12/01/2015 12:00:00 AM,151522591,12/01/2015 12:00:00 AM,1545,15,N Hollywood,1523,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,12800    BESSEMER                     ST,,"(34.1803, -118.4116)"
12/01/2015 12:00:00 AM,151522594,12/01/2015 12:00:00 AM,1200,15,N Hollywood,1581,330,BURGLARY FROM VEHICLE,IC,Invest Cont,12200    MOORPARK                     ST,,"(34.1504, -118.3987)"
12/01/2015 12:00:00 AM,151522596,12/01/2015 12:00:00 AM,0400,15,N Hollywood,1513,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,12600    BARBARA ANN                  ST,,"(34.2003, -118.4073)"
12/01/2015 12:00:00 AM,151522599,12/01/2015 12:00:00 AM,1730,15,N Hollywood,1555,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont, 5100    LANKERSHIM                   BL,,"(34.1630, -118.3734)"
12/01/2015 12:00:00 AM,151616634,12/01/2015 12:00:00 AM,1130,16,Foothill,1605,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         REMINGTON                    ST,   FENTON                       AV,"(34.2803, -118.3896)"
12/01/2015 12:00:00 AM,151616637,12/01/2015 12:00:00 AM,0800,16,Foothill,1618,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 8000    LE BERTHON                   ST,,"(34.2679, -118.3080)"
12/01/2015 12:00:00 AM,151616649,12/01/2015 12:00:00 AM,1315,16,Foothill,1602,903,CONTEMPT OF COURT,IC,Invest Cont,12700    FILMORE                      ST,,"(34.2805, -118.4096)"
12/01/2015 12:00:00 AM,151616651,12/01/2015 12:00:00 AM,0700,16,Foothill,1658,510,VEHICLE - STOLEN,IC,Invest Cont,10000    HAINES CANYON                AV,,"(34.2497, -118.2794)"
12/01/2015 12:00:00 AM,151616654,12/01/2015 12:00:00 AM,1315,16,Foothill,1601,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,11900    PHILLIPPI                    AV,,"(34.2865, -118.4159)"
12/01/2015 12:00:00 AM,151616660,12/01/2015 12:00:00 AM,1430,16,Foothill,1663,647,THROWING OBJECT AT MOVING VEHICLE,IC,Invest Cont,         SHELDON                      ST,   SAN FERNANDO                 RD,"(34.2393, -118.3938)"
12/01/2015 12:00:00 AM,151616667,12/01/2015 12:00:00 AM,1620,16,Foothill,1693,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 7800    WHITSETT                     AV,,"(34.2121, -118.4053)"
12/01/2015 12:00:00 AM,151616676,12/01/2015 12:00:00 AM,1330,16,Foothill,1651,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9700    LAUREL CANYON                BL,,"(34.2459, -118.4185)"
12/01/2015 12:00:00 AM,151719862,12/01/2015 12:00:00 AM,1430,17,Devonshire,1779,510,VEHICLE - STOLEN,IC,Invest Cont, 9200    HASKELL                      AV,,"(34.2374, -118.4763)"
12/01/2015 12:00:00 AM,151719868,12/01/2015 12:00:00 AM,1500,17,Devonshire,1798,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 8800    HASKELL                      AV,,"(34.2302, -118.4764)"
12/01/2015 12:00:00 AM,151719874,12/01/2015 12:00:00 AM,1340,17,Devonshire,1764,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),IC,Invest Cont, 9000    CORBIN                       AV,,"(34.2341, -118.5623)"
12/01/2015 12:00:00 AM,151719876,12/01/2015 12:00:00 AM,0900,17,Devonshire,1798,761,BRANDISH WEAPON,IC,Invest Cont,15700    PARTHENIA                    ST,,"(34.2283, -118.4742)"
12/01/2015 12:00:00 AM,151719879,12/01/2015 12:00:00 AM,1230,17,Devonshire,1797,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,         PARTHENIA,   WOODLEY,"(34.2284, -118.4851)"
12/01/2015 12:00:00 AM,151719893,12/01/2015 12:00:00 AM,1300,17,Devonshire,1745,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),IC,Invest Cont,18000    CHATSWORTH                   ST,,"(34.2647, -118.5253)"
12/01/2015 12:00:00 AM,151719907,12/01/2015 12:00:00 AM,1300,17,Devonshire,1707,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,12400    NUGENT                       DR,,"(34.2957, -118.5120)"
12/01/2015 12:00:00 AM,151821234,12/01/2015 12:00:00 AM,0430,18,Southeast,1824,310,BURGLARY,IC,Invest Cont,10000 S  CENTRAL                      AV,,"(33.9459, -118.2541)"
12/01/2015 12:00:00 AM,151821247,12/01/2015 12:00:00 AM,0100,18,Southeast,1822,520,VEHICLE - ATTEMPT STOLEN,IC,Invest Cont,  100 W  CENTURY                      BL,,"(33.9456, -118.2739)"
12/01/2015 12:00:00 AM,151821248,12/01/2015 12:00:00 AM,1145,18,Southeast,1826,210,ROBBERY,IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
12/01/2015 12:00:00 AM,151821257,12/01/2015 12:00:00 AM,0700,18,Southeast,1822,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 9400 S  SPRING                       ST,,"(33.9510, -118.2766)"
12/01/2015 12:00:00 AM,151821258,12/01/2015 12:00:00 AM,1520,18,Southeast,1826,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,         92ND                         ST,   COMPTON                      AV,"(33.9533, -118.2460)"
12/01/2015 12:00:00 AM,151821259,12/01/2015 12:00:00 AM,1725,18,Southeast,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,  900 E  97TH                         ST,,"(33.9484, -118.2586)"
12/01/2015 12:00:00 AM,151821263,12/01/2015 12:00:00 AM,0200,18,Southeast,1841,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  500 W  110TH                        ST,,"(33.9356, -118.2826)"
12/01/2015 12:00:00 AM,151821312,12/01/2015 12:00:00 AM,1615,18,Southeast,1802,354,THEFT OF IDENTITY,IC,Invest Cont,  100 E  90TH                         ST,,"(33.9546, -118.2739)"
12/01/2015 12:00:00 AM,151821326,12/01/2015 12:00:00 AM,2000,18,Southeast,1804,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  700    CAMELOT                      WY,,"(33.9573, -118.2630)"
12/01/2015 12:00:00 AM,151922664,12/01/2015 12:00:00 AM,0945,19,Mission,1994,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         BLYTHE,   WILLIS,"(34.2152, -118.4553)"
12/01/2015 12:00:00 AM,151922680,12/01/2015 12:00:00 AM,1540,19,Mission,1991,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont, 8000    LANGDON                      AV,,"(34.2160, -118.4678)"
12/01/2015 12:00:00 AM,151922683,12/01/2015 12:00:00 AM,1530,19,Mission,1984,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,14800    ROSCOE                       BL,,"(34.2215, -118.4553)"
12/01/2015 12:00:00 AM,151922687,12/01/2015 12:00:00 AM,1400,19,Mission,1921,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,12600    ENCINITAS                    AV,,"(34.2992, -118.4728)"
12/01/2015 12:00:00 AM,152019824,12/01/2015 12:00:00 AM,0130,20,Olympic,2001,510,VEHICLE - STOLEN,IC,Invest Cont,  600 N  PLYMOUTH                     BL,,"(34.0817, -118.3206)"
12/01/2015 12:00:00 AM,152019835,12/01/2015 12:00:00 AM,0350,20,Olympic,2024,310,BURGLARY,IC,Invest Cont, 3600 W  6TH                          ST,,"(34.0636, -118.3004)"
12/01/2015 12:00:00 AM,152019847,12/01/2015 12:00:00 AM,0848,20,Olympic,2058,940,EXTORTION,IC,Invest Cont, 2800    SAN MARINO                   ST,,"(34.0550, -118.2891)"
12/01/2015 12:00:00 AM,152019848,12/01/2015 12:00:00 AM,0110,20,Olympic,2014,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  100 N  NORMANDIE                    AV,,"(34.0738, -118.3004)"
12/01/2015 12:00:00 AM,152019855,12/01/2015 12:00:00 AM,0100,20,Olympic,2031,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  700 S  MANHATTAN                    PL,,"(34.0597, -118.3101)"
12/01/2015 12:00:00 AM,152019857,12/01/2015 12:00:00 AM,0030,20,Olympic,2039,210,ROBBERY,IC,Invest Cont,         2ND                          ST,   VIRGIL,"(34.0704, -118.2868)"
12/01/2015 12:00:00 AM,152019864,12/01/2015 12:00:00 AM,1200,20,Olympic,2023,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  300 S  ARDMORE                      AV,,"(34.0690, -118.3016)"
12/01/2015 12:00:00 AM,152019867,12/01/2015 12:00:00 AM,1535,20,Olympic,2097,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,         VENICE,   NEW HAMPSHIRE,"(34.0443, -118.2924)"
12/01/2015 12:00:00 AM,152019868,12/01/2015 12:00:00 AM,1350,20,Olympic,2069,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont, 1200 S  VERMONT                      AV,,"(34.0491, -118.2916)"
12/01/2015 12:00:00 AM,152019869,12/01/2015 12:00:00 AM,1330,20,Olympic,2024,888,TRESPASSING,IC,Invest Cont, 3600 W  6TH                          ST,,"(34.0636, -118.3004)"
12/01/2015 12:00:00 AM,152019873,12/01/2015 12:00:00 AM,2000,20,Olympic,2022,510,VEHICLE - STOLEN,IC,Invest Cont,  400 S  MANHATTAN                    PL,,"(34.0672, -118.3104)"
12/01/2015 12:00:00 AM,152019874,12/01/2015 12:00:00 AM,2010,20,Olympic,2017,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont, 3500 W  3RD                          ST,,"(34.0691, -118.2917)"
